id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,platform,cmc_rank,is_fiat,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated
2010,Cardano,ADA,cardano,296,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127627593.593,33005080086.445,1,,3,0,2021-08-19T22:38:08.000Z,2.37500612185452,7876124809.459641,0.81988555,11.95816346,37.12067271,124.33668848,64.8053235,54.0661993,76303312215.44557,3.8496,106875275483.45,2021-08-19T22:38:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791118.0,18791118.0,1,,1,0,2021-08-19T22:44:02.000Z,46404.15929929607,36749483731.14202,-0.22352963,3.55993847,5.31036159,56.71779112,29.90044727,25.61996693,871986033083.8696,43.6518,974487345285.22,2021-08-19T22:44:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-19T22:44:02.000Z,173.6420783170028,1860072164.3217027,0.19791938,3.69833833,6.41531375,61.97344374,11.40798875,-1.60189985,11591062717.54561,0.5803,14585934578.63,2021-08-19T22:44:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130926176668.91444,130926176668.91444,1,,7,0,2021-08-19T22:44:03.000Z,0.31241161665886,3781260219.4307394,-0.86058162,2.18165839,21.41059048,84.4080997,11.25173214,-12.6489174,40902858516.09908,2.0476,40902858516.1,2021-08-19T22:44:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976456.74677671,17976456.74677671,1,,31,0,2021-08-19T22:44:04.000Z,259.74261748197307,190006654.6773325,0.03913706,2.72146245,2.2328217,41.96763255,-1.95433426,1.88572079,4669251928.459257,0.2337,4669251928.46,2021-08-19T22:44:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117174819.8115,117174819.8115,1,,2,0,2021-08-19T22:44:02.000Z,3152.1990279491342,19430133818.43021,0.12161259,3.95103662,4.6972085,77.39137732,39.45557595,30.8856048,369358353109.9252,18.7483,369358353109.93,2021-08-19T22:44:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127627593.593,33005080086.445,1,,3,0,2021-08-19T22:43:08.000Z,2.3684608169457,7872049024.14983,1.01470702,11.91833259,36.4678306,124.13694348,64.21290596,55.12348625,76093027096.8485,3.8624,106580736762.56,2021-08-19T22:43:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791118.0,18791118.0,1,,1,0,2021-08-19T22:49:02.000Z,46416.53669443017,36779234529.86575,-0.33128958,3.59595563,5.57662159,57.04762163,29.85701814,26.18781216,872218618176.3673,43.7297,974747270583.03,2021-08-19T22:49:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-19T22:49:02.000Z,173.65515133605825,1861713159.2663548,-0.07130917,3.62869001,6.87590334,62.34019645,11.47420063,-1.36366675,11591935375.74717,0.5812,14587032712.23,2021-08-19T22:49:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130926176668.91444,130926176668.91444,1,,7,0,2021-08-19T22:49:03.000Z,0.31249443154563,3773585827.6214986,-1.3373056,2.00086055,21.93852473,85.09904213,11.1216824,-11.97649397,40913701152.59514,2.0513,40913701152.6,2021-08-19T22:49:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976456.74677671,17976456.74677671,1,,31,0,2021-08-19T22:49:04.000Z,259.62278112021954,190078281.72362983,-0.36125492,2.6558883,2.62938917,42.20586609,-1.7724315,2.09027208,4667097695.285504,0.234,4667097695.29,2021-08-19T22:49:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117174819.8115,117174819.8115,1,,2,0,2021-08-19T22:49:02.000Z,3152.3369491131675,19427270428.10359,-0.01544015,4.00896522,5.06800199,77.97774868,39.53222028,31.71279051,369374513997.46906,18.491,369374513997.47,2021-08-19T22:49:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127627593.593,33005080086.445,1,,3,0,2021-08-19T22:48:08.000Z,2.37096238702192,7872164878.521396,0.7668846,12.34079641,36.93254381,124.64527064,64.34160459,54.69048898,76173396608.65656,3.8133,106693307415.99,2021-08-19T22:48:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791118.0,18791118.0,1,,1,0,2021-08-19T22:54:02.000Z,46461.70704571038,36787700097.30061,-0.3882783,3.6640296,5.77726834,57.3119221,29.93715601,26.70893381,873067419577.3751,43.7045,975695847959.92,2021-08-19T22:54:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-19T22:54:02.000Z,173.6624315518514,1862920961.811328,-0.23037819,3.37225001,7.11721725,62.67053808,11.45815217,-1.03735306,11592421349.185598,0.5803,14587644250.36,2021-08-19T22:54:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130926176668.91444,130926176668.91444,1,,7,0,2021-08-19T22:54:03.000Z,0.31325596795224,3771312486.45272,-1.24873977,2.25839694,22.3237537,86.40773219,10.85070928,-11.91657646,41013406202.706764,2.0531,41013406202.71,2021-08-19T22:54:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976456.74677671,17976456.74677671,1,,31,0,2021-08-19T22:54:04.000Z,259.69024603199256,190067585.01419985,-0.41752566,2.40470333,2.74089047,42.50138253,-1.76076144,2.63571959,4668310475.353917,0.2337,4668310475.35,2021-08-19T22:54:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117174819.8115,117174819.8115,1,,2,0,2021-08-19T22:54:02.000Z,3149.975894471056,19406647654.612946,-0.39619655,3.86316914,5.20951884,78.05794533,39.46206138,32.48494492,369097857845.2145,18.5052,369097857845.21,2021-08-19T22:54:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127627593.593,33005080086.445,1,,3,0,2021-08-19T22:53:08.000Z,2.373054690273,7874714193.528104,0.48284121,11.41185487,37.52497782,125.31709677,64.27405098,57.63385956,76240617348.32011,3.8224,106787461062.29,2021-08-19T22:53:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791118.0,18791118.0,1,,1,0,2021-08-19T22:59:02.000Z,46675.47134381238,36914104619.83093,0.08593946,4.00661623,6.22788872,57.93700265,30.68075763,27.57014651,877084289727.197,43.8016,980184898220.06,2021-08-19T22:59:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-19T22:59:02.000Z,174.49575274950644,1871948879.130152,0.11848274,3.73684802,7.35490659,63.20776209,12.18012436,-0.66940183,11648047717.860168,0.5817,14657643230.96,2021-08-19T22:59:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130926176668.91444,130926176668.91444,1,,7,0,2021-08-19T22:59:03.000Z,0.3149949818996,3783322120.7375183,-0.59380226,2.30046701,22.52544817,87.4508956,11.44805233,-10.65718941,41241088650.00854,2.0596,41241088650.01,2021-08-19T22:59:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976456.74677671,17976456.74677671,1,,31,0,2021-08-19T22:59:04.000Z,261.184579700978,190599311.34235635,0.01954191,2.76414967,3.36126355,43.19505858,-1.23423574,3.56349652,4695173299.919685,0.2345,4695173299.92,2021-08-19T22:59:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117174819.8115,117174819.8115,1,,2,0,2021-08-19T22:59:02.000Z,3164.79506624204,19429321801.80516,-0.03466584,4.10051371,5.63263824,78.78663445,40.26525524,33.67290558,370834291627.2352,18.5634,370834291627.24,2021-08-19T22:59:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127627593.593,33005080086.445,1,,3,0,2021-08-19T22:58:08.000Z,2.38906723288195,7915327352.888303,0.45980378,11.93095443,38.25594368,126.86774312,65.48766378,58.07761783,76755062354.087,3.8422,107508025479.69,2021-08-19T22:58:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791118.0,18791118.0,1,,1,0,2021-08-19T23:04:02.000Z,46887.126962576425,37202890485.43816,0.60048726,4.27427129,6.43416635,58.33147703,31.72730176,27.79108087,881061535434.7552,43.8349,984629666214.1,2021-08-19T23:04:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-19T23:04:02.000Z,175.3193743635055,1878160386.7403743,0.55319396,4.32925376,7.27108552,63.85973655,13.07244845,0.11923251,11703026613.965986,0.5823,14726827446.53,2021-08-19T23:04:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130926176668.91444,130926176668.91444,1,,7,0,2021-08-19T23:04:03.000Z,0.31659995291936,3777312889.8023934,0.29338716,2.58068034,22.41652377,87.25708451,12.58295226,-10.20574903,41451221369.29012,2.0623,41451221369.29,2021-08-19T23:04:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976456.74677671,17976456.74677671,1,,31,0,2021-08-19T23:04:04.000Z,262.1597715744896,191090360.4430909,0.39981896,2.99877554,3.04813231,42.6656601,-0.57418072,3.75645173,4712703794.453674,0.2345,4712703794.45,2021-08-19T23:04:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117174819.8115,117174819.8115,1,,2,0,2021-08-19T23:04:02.000Z,3177.5499997738543,19509072641.552105,0.08798828,4.28408148,5.54019248,78.9471847,41.31845294,33.75576888,372328848665.53326,18.5941,372328848665.53,2021-08-19T23:04:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127627593.593,33005080086.445,1,,3,0,2021-08-19T23:03:16.000Z,2.39590014885535,7934617501.078499,0.53952605,11.69227049,37.2441564,127.16787209,66.52491517,58.71173797,76974587733.85872,3.8441,107815506698.49,2021-08-19T23:03:16.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791118.0,18791118.0,1,,1,0,2021-08-19T23:09:02.000Z,46718.03863874707,37159033683.12562,0.33202356,3.98302939,5.86390406,57.76917859,31.19864318,25.92057675,877884176789.2556,43.5312,981078811413.69,2021-08-19T23:09:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-19T23:09:02.000Z,174.3785959185617,1876172052.8660264,0.06750496,3.57816967,6.44226046,63.14247677,12.39124645,-2.60749707,11640227193.086267,0.5772,14647802057.16,2021-08-19T23:09:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130926176668.91444,130926176668.91444,1,,7,0,2021-08-19T23:09:03.000Z,0.31425563517352,3763071837.5213966,-0.72551764,2.01563071,20.79551221,85.92222271,11.48148067,-11.83013423,41144288809.9302,2.0402,41144288809.93,2021-08-19T23:09:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976456.74677671,17976456.74677671,1,,31,0,2021-08-19T23:09:04.000Z,261.03162934157984,190965156.7921226,0.06677469,2.49824596,2.51576912,41.90247549,-1.20762074,2.18029225,4692423794.399561,0.2327,4692423794.4,2021-08-19T23:09:04.000Z
1027,Ethereum,ETH,ethereum,5584,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117174819.8115,117174819.8115,1,,2,0,2021-08-19T23:09:02.000Z,3165.260241558246,19485248666.04708,-0.09053039,3.81610541,4.80722582,78.04741518,40.73732035,31.5316961,370888798461.0924,18.4526,370888798461.09,2021-08-19T23:09:02.000Z
2010,Cardano,ADA,cardano,297,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32127627593.593,33005080086.445,1,,3,0,2021-08-19T23:08:08.000Z,2.37715733944039,7912335242.871823,0.07405832,10.96916854,34.98940934,125.26086383,65.15323252,54.30114201,76372425732.91719,3.7997,106972080274.82,2021-08-19T23:08:08.000Z
1,Bitcoin,BTC,bitcoin,8927,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18791118.0,18791118.0,1,,1,0,2021-08-19T23:14:02.000Z,46576.87156827269,37127108438.42741,0.1149041,3.58724071,4.97178464,57.27438666,30.56116419,24.92690402,875231489710.2572,43.6237,978114302933.73,2021-08-19T23:14:02.000Z
2,Litecoin,LTC,litecoin,715,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,16,0,2021-08-19T23:14:02.000Z,174.20781509204767,1875337977.738379,0.01452199,3.51820235,5.59630245,62.99071847,11.97043825,-3.39017602,11628827126.407356,0.5796,14633456467.73,2021-08-19T23:14:02.000Z
74,Dogecoin,DOGE,dogecoin,386,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130926176668.91444,130926176668.91444,1,,7,0,2021-08-19T23:14:03.000Z,0.3137019949732,3754108123.928562,-0.31915543,1.82252065,19.67840258,85.76702459,11.07200562,-12.54841507,41071802815.25209,2.0471,41071802815.25,2021-08-19T23:14:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17976456.74677671,17976456.74677671,1,,31,0,2021-08-19T23:14:04.000Z,261.29525847047734,191144946.89353445,0.13849118,2.5046023,2.17106769,42.28153935,-1.37914774,1.76477377,4697162912.032377,0.2341,4697162912.03,2021-08-19T23:14:04.000Z
