,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
10,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:04:02.000Z,3265.4365839018124,20742148271.922905,1.80261369,0.97184066,8.64693077,71.80921694,35.99291415,-3.93070474,2021-08-15 21:04:02+00:00
11,Cardano,ADA,cardano,287,1,3,2021-08-15T21:03:09.000Z,2.19033639871421,6019173198.877398,2.45828733,0.75465426,53.60839242,85.01144336,45.14585377,5.35619874,2021-08-15 21:03:09+00:00
12,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:09:02.000Z,46774.85445706992,30017592589.88293,0.99624745,0.13722613,6.54326877,46.97133155,21.61954553,5.08141112,2021-08-15 21:09:02+00:00
13,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:09:02.000Z,183.78230219417023,2458827668.5250936,0.90940828,2.6010824,23.46821199,48.44085673,9.74582542,-36.33731139,2021-08-15 21:09:02+00:00
14,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:09:03.000Z,0.32864028448881,6488108703.718876,2.79524967,14.0818616,35.64393888,87.54402058,6.20888135,-33.4584118,2021-08-15 21:09:03+00:00
15,Monero,XMR,monero,161,1,29,2021-08-15T21:09:04.000Z,270.4455924420099,177119156.2821904,0.40563469,0.73544198,3.87177657,38.51023772,2.30341379,-22.58389161,2021-08-15 21:09:04+00:00
16,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:09:02.000Z,3258.658854802513,20740105538.4038,1.52123108,0.64074272,8.69419232,71.3862683,35.9306402,-3.83605992,2021-08-15 21:09:02+00:00
17,Cardano,ADA,cardano,287,1,3,2021-08-15T21:08:07.000Z,2.18761503823743,6018712310.35541,1.8851676,0.41838022,53.6795623,84.5793922,45.19351646,4.97693412,2021-08-15 21:08:07+00:00
18,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:09:02.000Z,46774.85445706992,30017592589.88293,0.99624745,0.13722613,6.54326877,46.97133155,21.61954553,5.08141112,2021-08-15 21:09:02+00:00
19,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:09:02.000Z,183.78230219417023,2458827668.5250936,0.90940828,2.6010824,23.46821199,48.44085673,9.74582542,-36.33731139,2021-08-15 21:09:02+00:00
20,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:09:03.000Z,0.32864028448881,6488108703.718876,2.79524967,14.0818616,35.64393888,87.54402058,6.20888135,-33.4584118,2021-08-15 21:09:03+00:00
21,Monero,XMR,monero,161,1,29,2021-08-15T21:09:04.000Z,270.4455924420099,177119156.2821904,0.40563469,0.73544198,3.87177657,38.51023772,2.30341379,-22.58389161,2021-08-15 21:09:04+00:00
22,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:09:02.000Z,3258.658854802513,20740105538.4038,1.52123108,0.64074272,8.69419232,71.3862683,35.9306402,-3.83605992,2021-08-15 21:09:02+00:00
23,Cardano,ADA,cardano,287,1,3,2021-08-15T21:08:07.000Z,2.18761503823743,6018712310.35541,1.8851676,0.41838022,53.6795623,84.5793922,45.19351646,4.97693412,2021-08-15 21:08:07+00:00
24,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:19:02.000Z,46874.81699557764,30105821953.67566,0.9596321,0.31747904,6.5798293,47.54705552,21.39075981,5.7294911,2021-08-15 21:19:02+00:00
25,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:19:02.000Z,183.8703568608049,2463290207.920766,0.66901409,2.47966612,23.50797565,48.80611547,9.64314156,-36.38690354,2021-08-15 21:19:02+00:00
26,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:19:03.000Z,0.32778266304889,6532104733.098021,2.79315722,13.46638594,34.99961614,86.92940142,5.74896443,-33.48125524,2021-08-15 21:19:03+00:00
27,Monero,XMR,monero,161,1,29,2021-08-15T21:19:04.000Z,270.61636290724795,177901976.89181617,0.24241418,0.64682451,3.76464231,38.27744955,2.0472839,-22.31905037,2021-08-15 21:19:04+00:00
28,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:19:02.000Z,3273.986143591203,20820311192.38234,1.54728593,1.01342455,8.91296021,72.33886983,36.29500665,-3.39239053,2021-08-15 21:19:02+00:00
29,Cardano,ADA,cardano,287,1,3,2021-08-15T21:18:07.000Z,2.18782122076436,6042991898.588408,1.51221412,0.13122442,53.56756966,84.63518798,45.38738878,5.22925968,2021-08-15 21:18:07+00:00
30,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:22:02.000Z,46792.34809627807,30129952325.381744,0.62257308,0.0006642,6.4448877,47.11081854,20.91473919,5.3190174,2021-08-15 21:22:02+00:00
31,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:22:02.000Z,183.90392007485687,2463719754.787815,0.66482711,2.3019615,23.36678923,48.48555469,9.50534021,-36.47896297,2021-08-15 21:22:02+00:00
32,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:22:03.000Z,0.32710301283563,6534343009.891854,2.93124125,13.22922226,34.80990653,86.1079931,5.55469523,-33.91157854,2021-08-15 21:22:03+00:00
33,Monero,XMR,monero,161,1,29,2021-08-15T21:22:04.000Z,270.2853825585856,178190255.8213884,0.15053695,0.51878965,3.81377304,37.81156507,1.57118491,-22.57803601,2021-08-15 21:22:04+00:00
34,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:22:02.000Z,3273.753638618644,20859990866.8584,1.41338364,0.84847251,9.05531457,72.05898954,36.07175873,-3.40422654,2021-08-15 21:22:02+00:00
35,Cardano,ADA,cardano,287,1,3,2021-08-15T21:21:07.000Z,2.18654922104941,6046732681.971786,1.42238458,-0.16548255,53.28350414,84.15178385,45.09573468,5.07294853,2021-08-15 21:21:07+00:00
36,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:22:02.000Z,46792.34809627807,30129952325.381744,0.62257308,0.0006642,6.4448877,47.11081854,20.91473919,5.3190174,2021-08-15 21:22:02+00:00
37,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:22:02.000Z,183.90392007485687,2463719754.787815,0.66482711,2.3019615,23.36678923,48.48555469,9.50534021,-36.47896297,2021-08-15 21:22:02+00:00
38,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:22:03.000Z,0.32710301283563,6534343009.891854,2.93124125,13.22922226,34.80990653,86.1079931,5.55469523,-33.91157854,2021-08-15 21:22:03+00:00
39,Monero,XMR,monero,161,1,29,2021-08-15T21:22:04.000Z,270.2853825585856,178190255.8213884,0.15053695,0.51878965,3.81377304,37.81156507,1.57118491,-22.57803601,2021-08-15 21:22:04+00:00
40,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:22:02.000Z,3273.753638618644,20859990866.8584,1.41338364,0.84847251,9.05531457,72.05898954,36.07175873,-3.40422654,2021-08-15 21:22:02+00:00
41,Cardano,ADA,cardano,287,1,3,2021-08-15T21:21:07.000Z,2.18654922104941,6046732681.971786,1.42238458,-0.16548255,53.28350414,84.15178385,45.09573468,5.07294853,2021-08-15 21:21:07+00:00
42,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:31:02.000Z,46727.33621119848,30121470471.23093,0.03792057,-0.12450931,5.88489198,47.09147113,20.75672413,5.45845641,2021-08-15 21:31:02+00:00
43,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:31:02.000Z,183.88041521041453,2469111591.849453,0.26076693,2.11432566,22.91436224,48.75139872,9.31942833,-36.4724812,2021-08-15 21:31:02+00:00
44,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:31:03.000Z,0.32841933220109,6623351810.772552,3.14898277,13.77580584,34.33340367,87.21720559,5.93781339,-33.50562853,2021-08-15 21:31:03+00:00
45,Monero,XMR,monero,161,1,29,2021-08-15T21:31:04.000Z,270.71395194436445,178925224.422416,0.14989822,0.54598424,3.38017754,38.62931375,1.45574311,-22.34281301,2021-08-15 21:31:04+00:00
46,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:31:02.000Z,3261.4000808631577,20955158890.450714,0.2846879,0.37665582,7.88011645,71.84999104,35.39697077,-3.26690524,2021-08-15 21:31:02+00:00
47,Cardano,ADA,cardano,287,1,3,2021-08-15T21:30:07.000Z,2.17847061403703,6050128453.223913,0.6429726,-0.52812152,52.08673547,83.7337459,44.37751237,4.76641905,2021-08-15 21:30:07+00:00
48,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:36:02.000Z,46764.66697895632,30108235883.79395,0.28868539,-0.41579583,6.14571016,47.0553181,20.76963239,5.95269796,2021-08-15 21:36:02+00:00
49,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:36:02.000Z,183.3179148662809,2466324357.092962,0.06034175,1.4645476,22.55492794,48.29631038,8.83195265,-36.10647104,2021-08-15 21:36:02+00:00
50,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:36:03.000Z,0.32698581788915,6615230375.60319,2.49988303,12.77685937,34.09718648,86.4261368,5.45022886,-33.4749163,2021-08-15 21:36:03+00:00
51,Monero,XMR,monero,161,1,29,2021-08-15T21:36:04.000Z,270.0447968889373,179339559.12949294,-0.10294802,-0.04931077,3.81812119,37.92703311,1.27806623,-21.80888438,2021-08-15 21:36:04+00:00
52,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:36:02.000Z,3263.983573771652,20966926758.38419,0.51506058,0.20842293,8.27047491,72.00765803,35.36099234,-2.4771202,2021-08-15 21:36:02+00:00
53,Cardano,ADA,cardano,287,1,3,2021-08-15T21:35:07.000Z,2.17380492761962,6074991153.884894,0.13034462,-1.14566574,52.11262904,83.68318671,44.05681209,5.016093,2021-08-15 21:35:07+00:00
54,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:41:02.000Z,46734.86554356758,30058846985.091373,0.30316656,-0.53733308,6.03377581,46.88741591,21.09239296,6.16863831,2021-08-15 21:41:02+00:00
55,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:41:02.000Z,182.8397386756534,2462254738.745104,-0.18806874,1.10144612,21.95633442,47.66015671,8.62179585,-36.13610683,2021-08-15 21:41:02+00:00
56,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:41:03.000Z,0.3270545192812,6637137093.772751,2.29376209,12.68282695,33.62635372,85.51670914,5.41226137,-33.15559393,2021-08-15 21:41:03+00:00
57,Monero,XMR,monero,161,1,29,2021-08-15T21:41:04.000Z,269.3985006376081,180096469.51699004,-0.28915857,-0.41525648,3.39379456,37.18539041,1.0561252,-21.94020895,2021-08-15 21:41:04+00:00
58,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:41:02.000Z,3263.565402541833,20983756616.1584,0.55161488,-0.00927286,7.9312143,71.59690444,35.58367644,-1.88652399,2021-08-15 21:41:02+00:00
59,Cardano,ADA,cardano,287,1,3,2021-08-15T21:40:07.000Z,2.16640410833026,6079688027.113233,-0.48195118,-1.95220042,51.06277499,81.51331178,43.45876757,5.08932257,2021-08-15 21:40:07+00:00
60,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:41:02.000Z,46734.86554356758,30058846985.091373,0.30316656,-0.53733308,6.03377581,46.88741591,21.09239296,6.16863831,2021-08-15 21:41:02+00:00
61,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:41:02.000Z,182.8397386756534,2462254738.745104,-0.18806874,1.10144612,21.95633442,47.66015671,8.62179585,-36.13610683,2021-08-15 21:41:02+00:00
62,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:41:03.000Z,0.3270545192812,6637137093.772751,2.29376209,12.68282695,33.62635372,85.51670914,5.41226137,-33.15559393,2021-08-15 21:41:03+00:00
63,Monero,XMR,monero,161,1,29,2021-08-15T21:41:04.000Z,269.3985006376081,180096469.51699004,-0.28915857,-0.41525648,3.39379456,37.18539041,1.0561252,-21.94020895,2021-08-15 21:41:04+00:00
64,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:41:02.000Z,3263.565402541833,20983756616.1584,0.55161488,-0.00927286,7.9312143,71.59690444,35.58367644,-1.88652399,2021-08-15 21:41:02+00:00
65,Cardano,ADA,cardano,287,1,3,2021-08-15T21:40:07.000Z,2.16640410833026,6079688027.113233,-0.48195118,-1.95220042,51.06277499,81.51331178,43.45876757,5.08932257,2021-08-15 21:40:07+00:00
66,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:41:02.000Z,46734.86554356758,30058846985.091373,0.30316656,-0.53733308,6.03377581,46.88741591,21.09239296,6.16863831,2021-08-15 21:41:02+00:00
67,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:41:02.000Z,182.8397386756534,2462254738.745104,-0.18806874,1.10144612,21.95633442,47.66015671,8.62179585,-36.13610683,2021-08-15 21:41:02+00:00
68,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:41:03.000Z,0.3270545192812,6637137093.772751,2.29376209,12.68282695,33.62635372,85.51670914,5.41226137,-33.15559393,2021-08-15 21:41:03+00:00
69,Monero,XMR,monero,161,1,29,2021-08-15T21:41:04.000Z,269.3985006376081,180096469.51699004,-0.28915857,-0.41525648,3.39379456,37.18539041,1.0561252,-21.94020895,2021-08-15 21:41:04+00:00
70,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:41:02.000Z,3263.565402541833,20983756616.1584,0.55161488,-0.00927286,7.9312143,71.59690444,35.58367644,-1.88652399,2021-08-15 21:41:02+00:00
71,Cardano,ADA,cardano,287,1,3,2021-08-15T21:40:07.000Z,2.16640410833026,6079688027.113233,-0.48195118,-1.95220042,51.06277499,81.51331178,43.45876757,5.08932257,2021-08-15 21:40:07+00:00
72,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:41:02.000Z,46734.86554356758,30058846985.091373,0.30316656,-0.53733308,6.03377581,46.88741591,21.09239296,6.16863831,2021-08-15 21:41:02+00:00
73,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:41:02.000Z,182.8397386756534,2462254738.745104,-0.18806874,1.10144612,21.95633442,47.66015671,8.62179585,-36.13610683,2021-08-15 21:41:02+00:00
74,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:41:03.000Z,0.3270545192812,6637137093.772751,2.29376209,12.68282695,33.62635372,85.51670914,5.41226137,-33.15559393,2021-08-15 21:41:03+00:00
75,Monero,XMR,monero,161,1,29,2021-08-15T21:41:04.000Z,269.3985006376081,180096469.51699004,-0.28915857,-0.41525648,3.39379456,37.18539041,1.0561252,-21.94020895,2021-08-15 21:41:04+00:00
76,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:41:02.000Z,3263.565402541833,20983756616.1584,0.55161488,-0.00927286,7.9312143,71.59690444,35.58367644,-1.88652399,2021-08-15 21:41:02+00:00
77,Cardano,ADA,cardano,287,1,3,2021-08-15T21:40:07.000Z,2.16640410833026,6079688027.113233,-0.48195118,-1.95220042,51.06277499,81.51331178,43.45876757,5.08932257,2021-08-15 21:40:07+00:00
78,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T21:41:02.000Z,46734.86554356758,30058846985.091373,0.30316656,-0.53733308,6.03377581,46.88741591,21.09239296,6.16863831,2021-08-15 21:41:02+00:00
79,Litecoin,LTC,litecoin,710,1,13,2021-08-15T21:41:02.000Z,182.8397386756534,2462254738.745104,-0.18806874,1.10144612,21.95633442,47.66015671,8.62179585,-36.13610683,2021-08-15 21:41:02+00:00
80,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T21:41:03.000Z,0.3270545192812,6637137093.772751,2.29376209,12.68282695,33.62635372,85.51670914,5.41226137,-33.15559393,2021-08-15 21:41:03+00:00
81,Monero,XMR,monero,161,1,29,2021-08-15T21:41:04.000Z,269.3985006376081,180096469.51699004,-0.28915857,-0.41525648,3.39379456,37.18539041,1.0561252,-21.94020895,2021-08-15 21:41:04+00:00
82,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T21:41:02.000Z,3263.565402541833,20983756616.1584,0.55161488,-0.00927286,7.9312143,71.59690444,35.58367644,-1.88652399,2021-08-15 21:41:02+00:00
83,Cardano,ADA,cardano,287,1,3,2021-08-15T21:40:07.000Z,2.16640410833026,6079688027.113233,-0.48195118,-1.95220042,51.06277499,81.51331178,43.45876757,5.08932257,2021-08-15 21:40:07+00:00
84,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T22:09:02.000Z,47096.27266074755,30321030058.966263,0.68716024,0.2511431,6.21242222,48.02385677,21.24627353,6.86849431,2021-08-15 22:09:02+00:00
85,Litecoin,LTC,litecoin,710,1,13,2021-08-15T22:09:02.000Z,184.15488901083367,2478901828.848184,0.2027327,1.76287445,22.18389395,48.55920761,9.18276851,-35.6255919,2021-08-15 22:09:02+00:00
86,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T22:09:03.000Z,0.33647082680784,6938519036.937197,2.38270921,16.02740341,36.67732969,90.46332847,8.1683479,-31.29040928,2021-08-15 22:09:03+00:00
87,Monero,XMR,monero,161,1,29,2021-08-15T22:09:04.000Z,270.2690562290903,181953657.3772142,-0.06527605,0.09647513,3.01945128,38.40571618,1.13329099,-21.95085895,2021-08-15 22:09:04+00:00
88,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T22:09:02.000Z,3275.525955385924,21079215634.88757,0.51760866,0.54231213,7.46244532,72.13512635,35.70236137,-1.46617635,2021-08-15 22:09:02+00:00
89,Cardano,ADA,cardano,287,1,3,2021-08-15T22:08:07.000Z,2.1815478547495,6056978457.226125,-0.27734237,-0.84298046,51.69088358,82.8580571,44.63310811,6.03280405,2021-08-15 22:08:07+00:00
90,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T22:14:02.000Z,47017.476022002425,30384779639.09395,0.49723687,0.19067981,5.72159963,47.62414672,21.25372037,6.40650831,2021-08-15 22:14:02+00:00
91,Litecoin,LTC,litecoin,710,1,13,2021-08-15T22:14:02.000Z,184.26353231103195,2482171245.35392,0.25759061,1.9809605,21.93180051,48.40921478,9.27062487,-35.56260626,2021-08-15 22:14:02+00:00
92,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T22:14:03.000Z,0.33735099911965,7058241355.736496,3.09096527,16.42101875,37.33427447,90.26133037,8.50706215,-31.19190637,2021-08-15 22:14:03+00:00
93,Monero,XMR,monero,161,1,29,2021-08-15T22:14:04.000Z,270.1245302221011,181353923.7319767,-0.15984837,0.03780893,3.41299515,38.31444056,1.17246577,-22.13186975,2021-08-15 22:14:04+00:00
94,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T22:14:02.000Z,3274.076916284808,21098762734.798264,0.23776115,0.49915,7.06518884,72.03536499,35.78789559,-1.55797164,2021-08-15 22:14:02+00:00
95,Cardano,ADA,cardano,287,1,3,2021-08-15T22:13:07.000Z,2.18089609019894,6064531793.7848,0.06580181,-0.71500384,51.26402666,82.55071913,44.55736455,5.77278462,2021-08-15 22:13:07+00:00
96,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T22:17:02.000Z,47055.7813910689,30385617920.03061,0.49250206,-0.0830312,5.67726419,47.77528394,21.50026862,6.9624873,2021-08-15 22:17:02+00:00
97,Litecoin,LTC,litecoin,710,1,13,2021-08-15T22:17:02.000Z,184.46669451975336,2483846903.939033,0.29572095,1.66168097,21.90844348,48.52072288,9.59467741,-35.30487491,2021-08-15 22:17:02+00:00
98,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T22:17:03.000Z,0.34301800496385,7168973547.859694,4.90766105,17.95236223,39.90937059,93.49522518,10.47408194,-29.68383975,2021-08-15 22:17:03+00:00
99,Monero,XMR,monero,161,1,30,2021-08-15T22:17:04.000Z,270.41316129258274,181469086.1842121,-0.01753966,-0.07995948,3.31872388,38.64547292,1.45176067,-21.56939147,2021-08-15 22:17:04+00:00
100,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T22:17:02.000Z,3276.004161008272,21134109317.01338,0.19519077,0.28780188,6.91941098,72.15677948,36.19640558,-0.94145027,2021-08-15 22:17:02+00:00
101,Cardano,ADA,cardano,287,1,3,2021-08-15T22:16:08.000Z,2.17853007011359,6063430550.303341,-0.17790149,-1.04482975,51.10188495,81.58328432,44.64066229,6.17365799,2021-08-15 22:16:08+00:00
102,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T22:18:02.000Z,47064.98991427771,30387990565.73502,0.37895746,-0.12482747,5.63634855,47.82728032,21.4838956,6.96557435,2021-08-15 22:18:02+00:00
103,Litecoin,LTC,litecoin,710,1,13,2021-08-15T22:18:02.000Z,184.45391643238364,2483640538.5738983,0.28213051,1.6208424,21.9385746,48.55863774,9.72006251,-35.16427463,2021-08-15 22:18:02+00:00
104,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T22:18:03.000Z,0.34463624568507,7223113739.421199,5.15419934,18.31334628,40.62110264,94.45659718,10.9872866,-29.36776362,2021-08-15 22:18:03+00:00
105,Monero,XMR,monero,161,1,30,2021-08-15T22:18:04.000Z,270.39795681899244,181340586.61087355,-0.08640085,-0.20117016,3.31135343,38.76946648,1.35666485,-21.54516349,2021-08-15 22:18:04+00:00
106,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T22:18:02.000Z,3278.9813797701577,21137659563.498592,0.17209138,0.28882585,6.97659013,72.38229575,36.31823707,-0.80776891,2021-08-15 22:18:02+00:00
107,Cardano,ADA,cardano,287,1,3,2021-08-15T22:17:08.000Z,2.1801568248391,6065635425.637102,-0.13774267,-1.02646607,51.06439196,82.0885438,44.79978828,6.48642258,2021-08-15 22:17:08+00:00
108,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T22:29:02.000Z,47130.2193524374,30495080778.087288,0.81213329,0.14949175,6.274722,48.3553615,21.94756073,8.27576039,2021-08-15 22:29:02+00:00
109,Litecoin,LTC,litecoin,710,1,13,2021-08-15T22:29:02.000Z,184.6262045508586,2491856112.851269,0.34031225,2.03088497,22.47985207,49.17966465,9.9077845,-34.59151735,2021-08-15 22:29:02+00:00
110,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T22:29:03.000Z,0.34143911220841,7500508422.218893,3.43579454,17.38802398,40.29245054,94.27757155,10.0960812,-29.34927358,2021-08-15 22:29:03+00:00
111,Monero,XMR,monero,161,1,30,2021-08-15T22:29:04.000Z,271.1564990697629,182245843.7754177,0.2173349,0.27796642,3.7118235,39.35965469,1.96850298,-20.39739007,2021-08-15 22:29:04+00:00
112,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T22:29:02.000Z,3289.7195694923844,21307670542.59545,0.7073088,0.91328817,7.7259497,73.50881653,37.17899105,0.86361825,2021-08-15 22:29:02+00:00
113,Cardano,ADA,cardano,287,1,3,2021-08-15T22:28:08.000Z,2.17675860392464,6097858038.119124,-0.20090669,-0.75134883,50.58504894,82.72102529,44.94708755,7.14529481,2021-08-15 22:28:08+00:00
114,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T22:34:02.000Z,47159.51425355503,30524333349.15479,0.89089228,0.18002875,6.58077672,48.57931002,21.89609604,9.09632618,2021-08-15 22:34:02+00:00
115,Litecoin,LTC,litecoin,710,1,13,2021-08-15T22:34:02.000Z,184.59362925488333,2490331185.080099,0.7408595,1.97771262,22.62620709,50.22994091,9.86865259,-33.59726293,2021-08-15 22:34:02+00:00
116,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T22:34:03.000Z,0.33986051805539,7579974682.15285,3.70846043,17.04132623,39.57794212,93.88436415,9.4604633,-29.39294466,2021-08-15 22:34:03+00:00
117,Monero,XMR,monero,161,1,29,2021-08-15T22:34:04.000Z,271.25116171808526,182660381.18234184,0.504926,0.30595628,3.83236788,39.81682267,2.02917866,-19.6654727,2021-08-15 22:34:04+00:00
118,Ethereum,ETH,ethereum,5586,1,2,2021-08-15T22:34:02.000Z,3294.391454824125,21317073760.097683,0.94050609,1.02442853,8.42170856,74.12111588,37.39502414,1.73092377,2021-08-15 22:34:02+00:00
119,Cardano,ADA,cardano,287,1,3,2021-08-15T22:33:09.000Z,2.17072080084263,6094378683.749465,-0.00467658,-1.08717502,50.63566673,82.93514634,44.60672301,7.33712018,2021-08-15 22:33:09+00:00
120,Bitcoin,BTC,bitcoin,8906,1,1,2021-08-15T22:35:02.000Z,47160.22493476091,30531441685.991653,0.86890932,0.14382473,6.55850774,48.71446615,21.88550279,9.17199108,2021-08-15 22:35:02+00:00
121,Litecoin,LTC,litecoin,710,1,13,2021-08-15T22:35:02.000Z,184.6722715380376,2490743358.801673,0.75722308,1.97780479,22.74539262,50.13515706,9.91941442,-33.45955542,2021-08-15 22:35:02+00:00
122,Dogecoin,DOGE,dogecoin,379,1,7,2021-08-15T22:35:03.000Z,0.34029869828745,7600255093.13741,3.89305447,17.22377873,39.49127119,94.3957689,9.50286032,-29.20246349,2021-08-15 22:35:03+00:00
123,Monero,XMR,monero,161,1,29,2021-08-15T22:35:04.000Z,271.4817660337034,182774213.0782783,0.54940507,0.3229941,3.88901277,40.13984858,2.11836212,-19.50906397,2021-08-15 22:35:04+00:00
