,name,symbol,slug,num_market_pairs,is_active,cmc_rank,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.last_updated
0,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T20:59:02.000Z,44984.294707986366,32724756974.10062,-1.09671654,-2.34064553,-1.3978069,42.03787347,26.65778984,17.13922212,2021-08-17 20:59:02+00:00
1,Litecoin,LTC,litecoin,713,1,15,2021-08-17T20:59:02.000Z,173.08269437902172,2208868320.792089,-1.29008022,-3.52516742,3.59527337,45.04489808,12.03444249,-12.9697037,2021-08-17 20:59:02+00:00
2,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T20:59:03.000Z,0.30858811134467,5575633862.495784,-1.5016657,-4.95981944,18.01624669,68.65214734,5.860744,-11.58895028,2021-08-17 20:59:03+00:00
3,Monero,XMR,monero,161,1,29,2021-08-17T20:59:04.000Z,260.7504961833507,209694605.9686124,-1.32163633,-3.98189978,-1.25688193,31.36655544,-0.85727639,17.1908604,2021-08-17 20:59:04+00:00
4,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T20:59:02.000Z,3070.750304767953,24409874639.52244,-1.55809907,-3.0701437,-2.67806627,61.89367464,39.89185646,20.81086249,2021-08-17 20:59:02+00:00
5,Cardano,ADA,cardano,291,1,4,2021-08-17T20:58:08.000Z,2.00987159160935,3696274361.95493,0.15358602,-4.12935515,25.32928845,69.95906129,43.78368835,32.50191801,2021-08-17 20:58:08+00:00
6,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:04:02.000Z,44991.3549100985,32707543636.527744,-0.65769226,-2.28393316,-1.4868864,42.24193882,26.16009669,16.1317605,2021-08-17 21:04:02+00:00
7,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:04:02.000Z,172.60122859029897,2192263005.451259,-1.02464162,-4.09685612,3.16894239,44.92679171,11.56680121,-14.47261249,2021-08-17 21:04:02+00:00
8,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:04:03.000Z,0.30720368158675,5538862777.7571,-1.31851265,-5.04870737,18.30838837,68.51463214,5.60178522,-12.83715446,2021-08-17 21:04:03+00:00
9,Monero,XMR,monero,161,1,29,2021-08-17T21:04:04.000Z,259.5555283760851,207680549.13808948,-1.337519,-4.39431443,-1.86658675,31.1004112,-1.78876436,14.82058728,2021-08-17 21:04:04+00:00
10,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:04:02.000Z,3065.8894400310683,24364619307.62112,-0.94556411,-3.05178859,-3.07900172,61.79685685,39.54129664,19.07194545,2021-08-17 21:04:02+00:00
11,Cardano,ADA,cardano,291,1,4,2021-08-17T21:03:12.000Z,2.0037783556237,3706922875.534984,0.10076953,-4.42141818,22.24055708,69.79403826,42.77703137,28.57831014,2021-08-17 21:03:12+00:00
12,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:09:02.000Z,44820.08763316455,32708539142.010693,-0.6944529,-2.53575148,-1.98415327,41.71482036,25.7685235,16.99730084,2021-08-17 21:09:02+00:00
13,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:09:02.000Z,171.83098229861457,2193582652.590943,-1.39222484,-4.29129954,2.60949666,44.15379185,11.07347022,-13.80989072,2021-08-17 21:09:02+00:00
14,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:09:03.000Z,0.30584703338936,5526759184.152528,-1.46200164,-4.96940174,17.92787516,67.41808959,4.57804818,-11.71668531,2021-08-17 21:09:03+00:00
15,Monero,XMR,monero,161,1,29,2021-08-17T21:09:04.000Z,258.4009915711916,207644577.89504868,-1.66958438,-4.6110505,-2.65003714,30.19185997,-2.10437398,16.5418861,2021-08-17 21:09:04+00:00
16,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:09:02.000Z,3052.038921646426,24384592964.473217,-1.18722314,-3.38602869,-3.49083053,60.89242816,38.10572137,20.16149835,2021-08-17 21:09:02+00:00
17,Cardano,ADA,cardano,291,1,4,2021-08-17T21:08:08.000Z,1.99976908923543,3700336476.432708,1.16803777,-4.69702125,21.96091169,69.17744724,42.04316687,29.91868302,2021-08-17 21:08:08+00:00
18,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:14:02.000Z,44920.49854451483,32760060737.738373,-0.46324331,-2.41083618,-1.67888593,41.96614094,26.15262914,18.68192134,2021-08-17 21:14:02+00:00
19,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:14:02.000Z,172.102421387704,2200862739.3498616,-1.01053188,-4.0961546,2.82577385,44.04659373,11.45429102,-12.48470091,2021-08-17 21:14:02+00:00
20,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:14:03.000Z,0.30687620936506,5541061692.484484,-0.60903799,-4.77254478,18.22710398,67.84830555,4.92982257,-8.57503074,2021-08-17 21:14:03+00:00
21,Monero,XMR,monero,161,1,29,2021-08-17T21:14:04.000Z,259.0936614559089,206897925.7023816,-1.41872851,-4.34916503,-2.3640715,30.51911691,-1.67877543,18.91081073,2021-08-17 21:14:04+00:00
22,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:14:02.000Z,3057.5939198185533,24460408556.010742,-0.84255933,-3.24036451,-3.13468172,61.07167739,38.93932127,22.44375361,2021-08-17 21:14:02+00:00
23,Cardano,ADA,cardano,291,1,4,2021-08-17T21:13:08.000Z,1.99891931661855,3705715768.331471,0.2806982,-4.90207686,21.34593324,69.24445931,42.46188411,35.0657811,2021-08-17 21:13:08+00:00
24,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:19:02.000Z,44840.79558579221,32753465581.093506,-0.04456282,-2.42058522,-1.4825733,41.44439731,26.02829051,20.19819943,2021-08-17 21:19:02+00:00
25,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:19:02.000Z,171.25175811401257,2197739390.8471646,-0.89495653,-4.39640487,2.87603741,42.56806789,11.02188307,-11.14873514,2021-08-17 21:19:02+00:00
26,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:19:03.000Z,0.30486242702938,5522782161.077554,-0.33705954,-4.83250547,18.23781572,65.98693054,4.44633385,-7.82247676,2021-08-17 21:19:03+00:00
27,Monero,XMR,monero,161,1,29,2021-08-17T21:19:04.000Z,257.9458068085479,206739792.6063113,-1.08707335,-4.68629718,-2.57627501,29.42936107,-2.29566452,22.48814199,2021-08-17 21:19:04+00:00
28,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:19:02.000Z,3038.0480305985034,24459262722.93203,-0.97656535,-3.71481597,-3.33422735,59.74678715,37.87183841,23.6434902,2021-08-17 21:19:02+00:00
29,Cardano,ADA,cardano,291,1,4,2021-08-17T21:19:08.000Z,1.98790281643323,3697792671.372564,0.54505645,-4.71238211,20.15672895,67.71834914,41.86094984,36.51576444,2021-08-17 21:19:08+00:00
30,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:24:02.000Z,44770.0726817605,32775866844.290108,-0.10692369,-2.59805258,-1.93068156,41.24207301,25.98830617,17.71189887,2021-08-17 21:24:02+00:00
31,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:24:02.000Z,171.09184494324785,2196997907.792427,-0.69482783,-4.55734766,2.34022151,42.74413593,10.87401195,-11.47507284,2021-08-17 21:24:02+00:00
32,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:24:03.000Z,0.30300096836472,5504562871.44204,0.0160891,-5.34544835,17.19759086,64.98065859,3.55700264,-11.06788189,2021-08-17 21:24:03+00:00
33,Monero,XMR,monero,161,1,29,2021-08-17T21:24:04.000Z,257.6742046191924,206425139.015336,-1.05365856,-4.62016423,-2.90558213,29.31633972,-2.39410751,19.98756418,2021-08-17 21:24:04+00:00
34,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:24:02.000Z,3029.555813293712,24428821289.38577,-0.89412805,-4.23589576,-3.98785177,59.31801897,37.5647048,20.43388189,2021-08-17 21:24:02+00:00
35,Cardano,ADA,cardano,291,1,5,2021-08-17T21:23:08.000Z,1.97336418396385,3685555851.848634,-0.27277771,-5.33012369,17.43929259,66.45793219,40.95694899,32.70371819,2021-08-17 21:23:08+00:00
36,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:29:02.000Z,44863.68493314352,32843158623.399647,0.30330403,-2.45865466,-2.07758936,41.51177251,26.43157911,18.90581047,2021-08-17 21:29:02+00:00
37,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:29:02.000Z,170.99895181286635,2198654778.6544223,-0.18707816,-4.53121382,2.16413554,42.81760715,10.62343404,-11.16339172,2021-08-17 21:29:02+00:00
38,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:29:03.000Z,0.30445819802847,5525463064.153192,0.73992292,-4.94654281,17.38140228,65.79906724,4.11556811,-9.50942368,2021-08-17 21:29:03+00:00
39,Monero,XMR,monero,161,1,29,2021-08-17T21:29:04.000Z,258.1467968785685,206492403.64914048,-0.20442008,-4.6710221,-2.92073171,29.54952988,-2.4093916,21.61510865,2021-08-17 21:29:04+00:00
40,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:29:02.000Z,3036.9532883737784,24495161040.090214,-0.29587135,-4.0207478,-4.30233864,59.83912026,37.95076169,22.4759317,2021-08-17 21:29:02+00:00
41,Cardano,ADA,cardano,291,1,5,2021-08-17T21:28:08.000Z,1.97633865113232,3702093353.903875,0.81581063,-5.10601683,17.22651917,66.87360754,41.500643,34.14945176,2021-08-17 21:28:08+00:00
42,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:34:02.000Z,44768.87459188359,32773110677.11948,0.19111588,-3.04858465,-1.8991932,41.28557996,26.07831704,17.32534421,2021-08-17 21:34:02+00:00
43,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:34:02.000Z,171.00957701539673,2196423027.7129774,0.18861647,-5.14783928,2.14211653,43.01195043,10.61935709,-12.59666237,2021-08-17 21:34:02+00:00
44,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:34:03.000Z,0.30290574247263,5513173938.761617,0.05052122,-6.48933668,16.63144663,64.96169116,3.29805525,-11.28385141,2021-08-17 21:34:03+00:00
45,Monero,XMR,monero,161,1,29,2021-08-17T21:34:04.000Z,257.9108166409427,206464964.4996154,0.15401705,-5.33905345,-3.22686229,29.50003683,-2.20150087,19.4349577,2021-08-17 21:34:04+00:00
46,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:34:02.000Z,3025.397891503412,24473305595.462093,-0.11460392,-4.92974378,-4.59030237,59.34749072,37.36449257,20.61117821,2021-08-17 21:34:02+00:00
47,Cardano,ADA,cardano,291,1,5,2021-08-17T21:33:13.000Z,1.96387582994979,3699846135.9508886,0.97304994,-6.45500989,16.84528132,65.90877082,40.36447644,30.1703024,2021-08-17 21:33:13+00:00
48,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:39:02.000Z,44921.671096211954,32844332270.32062,-0.00430126,-2.77979468,-1.80928727,41.79951286,26.06072817,16.77801368,2021-08-17 21:39:02+00:00
49,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:39:02.000Z,171.61036876138513,2200666780.108668,-0.24587825,-5.12204939,2.39889159,43.59877921,10.53860503,-12.28824116,2021-08-17 21:39:02+00:00
50,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:39:03.000Z,0.30601056998729,5541265382.621645,-0.06484405,-5.75866836,17.88917701,66.74187003,2.6125449,-11.72614536,2021-08-17 21:39:03+00:00
51,Monero,XMR,monero,161,1,29,2021-08-17T21:39:04.000Z,259.30877956823394,206770819.46405128,-0.16804564,-4.97252606,-2.71389273,30.47654421,-2.3517314,18.93928914,2021-08-17 21:39:04+00:00
52,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:39:02.000Z,3037.1098247385867,24546929611.81313,-0.6468201,-4.7203708,-4.56308368,60.00550301,37.18175082,19.49687657,2021-08-17 21:39:02+00:00
53,Cardano,ADA,cardano,291,1,5,2021-08-17T21:38:08.000Z,1.9657857244793,3713053079.565554,-0.73092102,-6.51452161,17.66244038,66.06684783,39.58892179,29.41669493,2021-08-17 21:38:08+00:00
54,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:44:02.000Z,44951.06481788058,32885477132.761032,0.04151307,-2.74433934,-1.76438599,41.93269281,26.27541352,16.2113352,2021-08-17 21:44:02+00:00
55,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:44:02.000Z,171.61217291422068,2203466491.707108,-0.41185731,-5.31378048,2.67507543,43.75670192,10.34294522,-13.87127851,2021-08-17 21:44:02+00:00
56,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:44:03.000Z,0.30646255262002,5545758545.615157,-0.03876669,-6.34799777,18.73121064,66.95927966,3.20591013,-11.89012257,2021-08-17 21:44:03+00:00
57,Monero,XMR,monero,161,1,29,2021-08-17T21:44:04.000Z,260.58673748212664,207165989.8295888,0.00357929,-4.86653591,-2.06643908,31.20353483,-1.99897765,18.29259339,2021-08-17 21:44:04+00:00
58,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:44:02.000Z,3040.9320767986874,24586855075.712456,-0.71419272,-4.77144789,-4.19521152,60.33424311,37.38642687,18.88223327,2021-08-17 21:44:02+00:00
59,Cardano,ADA,cardano,291,1,5,2021-08-17T21:44:08.000Z,1.97573833548745,3726108065.131342,-0.52187395,-6.48921153,18.04929501,67.10763637,40.36980989,26.53012561,2021-08-17 21:44:08+00:00
60,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:49:02.000Z,44969.36841633352,32927452596.78456,-0.27608487,-2.51432332,-1.67418409,41.67468643,26.10710637,15.80119053,2021-08-17 21:49:02+00:00
61,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:49:02.000Z,171.43800004642875,2202739776.6451783,-1.0049645,-5.15107827,2.68415523,42.07123329,10.3634659,-14.46373355,2021-08-17 21:49:02+00:00
62,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:49:03.000Z,0.30712098302993,5548750615.575369,-0.72504001,-5.62614593,18.18047387,66.57946139,3.64807054,-11.68365142,2021-08-17 21:49:03+00:00
63,Monero,XMR,monero,161,1,29,2021-08-17T21:49:04.000Z,259.76909059503834,207008470.031333,-0.56075789,-4.82353168,-2.4589185,30.01317955,-2.45056607,16.80458027,2021-08-17 21:49:04+00:00
64,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:49:02.000Z,3037.480607566917,24592563274.99914,-1.28161232,-4.69632725,-4.26135913,59.4178819,37.11798522,18.33143756,2021-08-17 21:49:02+00:00
65,Cardano,ADA,cardano,291,1,5,2021-08-17T21:48:09.000Z,1.97381793154506,3726336239.587033,-1.14761748,-6.37487255,17.85292948,66.48537947,39.98266357,27.75234093,2021-08-17 21:48:09+00:00
66,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:54:02.000Z,44830.58812113703,32893579961.111404,-0.4367007,-2.79212924,-1.85206439,40.9838201,25.67160358,15.61164237,2021-08-17 21:54:02+00:00
67,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:54:02.000Z,170.8156064987472,2198485491.947434,-1.40072517,-5.43745928,2.30909109,40.39677915,10.02440017,-15.06237911,2021-08-17 21:54:02+00:00
68,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:54:03.000Z,0.30537039693141,5544195737.628482,-1.43406089,-6.10219117,17.65825186,64.90183516,3.20003509,-12.32972304,2021-08-17 21:54:03+00:00
69,Monero,XMR,monero,161,1,29,2021-08-17T21:54:04.000Z,258.42587134376294,206686596.8543596,-1.02118696,-5.45323649,-3.02125732,29.21166255,-3.05252491,15.88584688,2021-08-17 21:54:04+00:00
70,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:54:02.000Z,3025.73482668162,24555273405.778168,-1.52643288,-5.00462789,-4.52016052,58.11436938,36.48939113,17.35533988,2021-08-17 21:54:02+00:00
71,Cardano,ADA,cardano,291,1,5,2021-08-17T21:53:08.000Z,1.96251080072966,3717389569.355215,-2.28347161,-6.72067428,17.56837863,64.81522017,39.32069093,26.19429035,2021-08-17 21:53:08+00:00
72,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T21:59:02.000Z,44794.92445220133,32868313482.76486,-0.42096971,-2.77258824,-1.97191737,40.68114031,25.56608409,15.58617586,2021-08-17 21:59:02+00:00
73,Litecoin,LTC,litecoin,713,1,15,2021-08-17T21:59:02.000Z,170.67676332456583,2196814875.4127927,-1.39004715,-5.34424385,1.95855562,40.25661071,9.57280242,-15.21031705,2021-08-17 21:59:02+00:00
74,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T21:59:03.000Z,0.30247736755318,5525405114.408247,-1.98022658,-6.67178521,16.79361132,63.05245583,2.2505424,-13.80877319,2021-08-17 21:59:03+00:00
75,Monero,XMR,monero,161,1,29,2021-08-17T21:59:04.000Z,258.1228270436705,206832700.1505125,-1.00773313,-5.30240145,-3.25821907,28.91706785,-3.45149412,15.37776359,2021-08-17 21:59:04+00:00
76,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T21:59:02.000Z,3026.0245475701736,24590327931.21424,-1.45650909,-4.72438818,-4.57048538,58.02177515,36.35959837,17.22791247,2021-08-17 21:59:02+00:00
77,Cardano,ADA,cardano,291,1,5,2021-08-17T21:58:08.000Z,1.94967120808933,3713235451.288724,-2.99523531,-7.0966382,16.15064213,63.26981894,38.28813661,26.15342421,2021-08-17 21:58:08+00:00
78,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T22:04:02.000Z,44895.03731307671,32922373734.49471,-0.21408023,-2.65977845,-1.85905223,40.78266544,25.91480557,16.76686474,2021-08-17 22:04:02+00:00
79,Litecoin,LTC,litecoin,713,1,15,2021-08-17T22:04:02.000Z,171.24058403765454,2192248414.9351816,-0.78831684,-5.05364702,2.18278652,41.40679909,10.20855766,-14.69465357,2021-08-17 22:04:02+00:00
80,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T22:04:03.000Z,0.30455413615055,5537969839.749534,-0.8624719,-6.33297863,17.22390449,64.32702916,3.35734232,-12.14583487,2021-08-17 22:04:03+00:00
81,Monero,XMR,monero,161,1,29,2021-08-17T22:04:04.000Z,258.64883639349847,206425226.9014316,-0.34932486,-4.95367263,-3.05152987,29.70926578,-2.88997283,16.07606543,2021-08-17 22:04:04+00:00
82,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T22:04:02.000Z,3038.124822850956,24600435456.99986,-0.90559747,-4.55301756,-4.4038212,58.30699408,36.84341404,18.42803767,2021-08-17 22:04:02+00:00
83,Cardano,ADA,cardano,291,1,5,2021-08-17T22:03:08.000Z,1.96038699977233,3722752112.155035,-2.16547682,-6.27120625,16.88899375,64.48147724,39.0101438,27.04261348,2021-08-17 22:03:08+00:00
84,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T22:09:02.000Z,44770.64991819931,32894486679.149803,-0.11030258,-3.14266812,-2.25706825,40.43494597,25.88967661,14.32408679,2021-08-17 22:09:02+00:00
85,Litecoin,LTC,litecoin,713,1,15,2021-08-17T22:09:02.000Z,170.86250206884557,2191930438.35962,-0.56362375,-5.57287825,1.86360835,41.53578554,10.14614448,-16.09486955,2021-08-17 22:09:02+00:00
86,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T22:09:03.000Z,0.30280403124054,5527872330.370779,-0.99494251,-6.99107118,16.28739948,63.49764397,3.2170749,-14.74781326,2021-08-17 22:09:03+00:00
87,Monero,XMR,monero,161,1,29,2021-08-17T22:09:04.000Z,258.6040287411436,206314009.38714537,0.07857445,-4.88922646,-3.14026657,29.65648018,-2.42454986,16.52941561,2021-08-17 22:09:04+00:00
88,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T22:09:02.000Z,3023.670719444062,24586033170.71596,-0.92948363,-5.11626956,-4.93739221,57.32350008,36.50812579,14.5393445,2021-08-17 22:09:02+00:00
89,Cardano,ADA,cardano,291,1,5,2021-08-17T22:08:08.000Z,1.95385636653071,3715486443.327884,-2.29590121,-7.29275506,16.52237473,63.93376508,38.77505686,22.45800432,2021-08-17 22:08:08+00:00
90,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T22:14:02.000Z,44661.57661568353,32865011900.13018,-0.57640039,-3.39243581,-2.587403,40.72745822,25.61392991,13.10762131,2021-08-17 22:14:02+00:00
91,Litecoin,LTC,litecoin,713,1,15,2021-08-17T22:14:02.000Z,170.1432439695589,2186706040.775617,-1.13837876,-6.07586191,1.61412142,41.45221379,9.63201898,-17.23232992,2021-08-17 22:14:02+00:00
92,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T22:14:03.000Z,0.30024650396551,5516591969.236396,-2.16038428,-7.90630771,14.25275625,63.00408963,2.25841081,-16.86972288,2021-08-17 22:14:03+00:00
93,Monero,XMR,monero,161,1,29,2021-08-17T22:14:04.000Z,258.07842605989583,206180527.9260088,-0.39184108,-5.17961105,-3.47532233,29.81498946,-2.46628068,17.94515743,2021-08-17 22:14:04+00:00
94,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T22:14:02.000Z,3016.165639908688,24669726901.970005,-1.35493074,-5.49909251,-5.37493135,57.85228296,36.25107213,13.14643953,2021-08-17 22:14:02+00:00
95,Cardano,ADA,cardano,291,1,5,2021-08-17T22:13:08.000Z,1.94405382842229,3712689757.987066,-2.74475752,-7.66192911,16.30946931,63.72762928,37.97551993,21.63134893,2021-08-17 22:13:08+00:00
96,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T22:19:02.000Z,44740.37610150227,32944736287.4082,-0.22394671,-3.38804787,-2.25577666,41.7992833,25.6914371,14.12606731,2021-08-17 22:19:02+00:00
97,Litecoin,LTC,litecoin,713,1,15,2021-08-17T22:19:02.000Z,170.6485737303754,2194561297.0201244,-0.35222084,-6.07987674,2.13698972,43.41542265,9.70227959,-16.79277506,2021-08-17 22:19:02+00:00
98,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T22:19:03.000Z,0.30166383273147,5556436814.12249,-1.04919269,-7.74170052,15.84151298,64.58630753,2.72315194,-16.18645098,2021-08-17 22:19:03+00:00
99,Monero,XMR,monero,161,1,29,2021-08-17T22:19:04.000Z,258.3698158929342,206416859.91069865,0.16437913,-5.27355369,-3.18575118,30.6969103,-2.43135438,18.03804053,2021-08-17 22:19:04+00:00
100,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T22:19:02.000Z,3019.324982124858,24763900176.695908,-0.61628547,-5.64364366,-5.16131975,59.32489729,36.05836784,13.49207515,2021-08-17 22:19:02+00:00
101,Cardano,ADA,cardano,291,1,5,2021-08-17T22:18:08.000Z,1.94519297651672,3729936805.6178055,-2.19445271,-7.99722719,16.17945039,64.66428671,38.08211376,22.85534002,2021-08-17 22:18:08+00:00
102,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T22:24:02.000Z,44611.34865057265,32941706643.252285,-0.35453155,-3.5611384,-2.41930704,41.3245684,25.52740372,14.34799348,2021-08-17 22:24:02+00:00
103,Litecoin,LTC,litecoin,713,1,15,2021-08-17T22:24:02.000Z,169.5211167655614,2195421153.4381714,-0.91806139,-6.58232927,1.77665446,42.83538916,9.17523946,-16.76869639,2021-08-17 22:24:02+00:00
104,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T22:24:03.000Z,0.29818996277079,5553279883.381273,-1.58778555,-8.68218592,14.61106082,62.72145775,1.50797433,-17.10027361,2021-08-17 22:24:03+00:00
105,Monero,XMR,monero,161,1,29,2021-08-17T22:24:04.000Z,258.07728557183003,207285488.8406619,0.15643046,-5.29530038,-3.1725786,30.60306609,-2.26113508,17.9361288,2021-08-17 22:24:04+00:00
106,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T22:24:02.000Z,3006.2685892176964,24763388056.0284,-0.76866793,-5.84443344,-5.47248279,58.94392169,35.94880433,13.69634962,2021-08-17 22:24:02+00:00
107,Cardano,ADA,cardano,291,1,5,2021-08-17T22:23:08.000Z,1.93239626052848,3726623319.355471,-2.07604474,-8.37101968,15.29214206,63.63912024,37.20723577,21.88923977,2021-08-17 22:23:08+00:00
108,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T22:29:02.000Z,44651.571595134286,33044290116.299103,-0.47279518,-3.33860639,-2.24787111,41.34523239,25.74595296,14.62402378,2021-08-17 22:29:02+00:00
109,Litecoin,LTC,litecoin,713,1,15,2021-08-17T22:29:02.000Z,169.1627851124953,2200417164.272649,-1.07378828,-6.72617978,1.83570168,42.39438197,8.9322952,-17.04033235,2021-08-17 22:29:02+00:00
110,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T22:29:03.000Z,0.29872964967963,5596281114.69867,-1.88155497,-8.30610958,15.30128715,63.01675921,2.16511009,-16.68463748,2021-08-17 22:29:03+00:00
111,Monero,XMR,monero,161,1,29,2021-08-17T22:29:04.000Z,257.22587885818393,207796977.10108376,-0.35674199,-5.64083617,-3.42654165,29.99175583,-2.33391803,18.88592255,2021-08-17 22:29:04+00:00
112,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T22:29:02.000Z,3013.6202400623906,24901230768.92805,-0.76830448,-5.56057208,-4.99582054,59.11919426,36.44487667,14.37736951,2021-08-17 22:29:02+00:00
113,Cardano,ADA,cardano,291,1,5,2021-08-17T22:28:08.000Z,1.91977595015795,3753370639.920283,-2.86199437,-8.89169275,14.67843441,63.01587921,36.4616359,21.13394579,2021-08-17 22:28:08+00:00
114,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T22:34:02.000Z,44867.78233307978,33366818534.33152,0.2209297,-2.77345904,-1.46431063,41.83668466,26.5658349,14.06542409,2021-08-17 22:34:02+00:00
115,Litecoin,LTC,litecoin,713,1,15,2021-08-17T22:34:02.000Z,170.81650447982273,2220939982.013799,-0.11290159,-5.58815119,3.03511689,43.65707257,9.92450729,-16.72232333,2021-08-17 22:34:02+00:00
116,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T22:34:03.000Z,0.30193057325567,5679215290.408872,-0.32193817,-6.86927436,17.08994281,64.52708925,3.35709478,-17.44519821,2021-08-17 22:34:03+00:00
117,Monero,XMR,monero,161,1,29,2021-08-17T22:34:04.000Z,259.17898824624115,209229132.95331988,0.49170935,-4.75469324,-2.19432662,30.75038789,-1.3525194,18.92945956,2021-08-17 22:34:04+00:00
118,Ethereum,ETH,ethereum,5580,1,2,2021-08-17T22:34:02.000Z,3036.4336329892144,25143333003.41661,0.36476992,-4.65168146,-3.98719236,59.77083192,37.53091841,13.65951846,2021-08-17 22:34:02+00:00
119,Cardano,ADA,cardano,291,1,5,2021-08-17T22:33:13.000Z,1.95988313521616,3824722044.781788,-0.20330688,-6.83794631,17.4601911,65.75607885,39.37976186,21.27066842,2021-08-17 22:33:13+00:00
120,Bitcoin,BTC,bitcoin,8904,1,1,2021-08-17T22:39:02.000Z,44795.67551517551,33388655857.54357,-0.28047839,-2.97205003,-1.49941248,41.83611473,26.16270723,14.59415353,2021-08-17 22:39:02+00:00
121,Litecoin,LTC,litecoin,713,1,15,2021-08-17T22:39:02.000Z,170.64310771403538,2220314002.813261,-0.56363788,-5.75787786,3.29119124,43.80736743,9.86765981,-16.45234863,2021-08-17 22:39:02+00:00
122,Dogecoin,DOGE,dogecoin,383,1,7,2021-08-17T22:39:03.000Z,0.30183896763775,5690268518.015053,-1.36322165,-6.84816812,17.41773488,64.95008503,2.96013828,-16.68796432,2021-08-17 22:39:03+00:00
