id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,is_active,platform,cmc_rank,is_fiat,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117092586.1865,117092586.1865,1,,2,0,2021-08-13T22:04:02.000Z,3289.4918534057897,24070167133.46902,0.33456209,7.90287004,13.88339486,64.47128107,28.04372808,-13.71618833,385175108354.70703,19.4205,385175108354.71,2021-08-13T22:04:02.000Z
2010,Cardano,ADA,cardano,286,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112332686.738,32982237587.058,1,,4,0,2021-08-13T22:03:08.000Z,2.02724581228088,7131655060.08707,-0.89840089,15.57456162,45.19410128,59.44145486,30.16836586,-10.93023193,65099591961.76003,3.2788,91226061552.64,2021-08-13T22:03:08.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785018.0,18785018.0,1,,1,0,2021-08-13T22:07:02.000Z,47617.60875025282,31617462935.92474,-0.04230734,7.6871106,11.74082163,44.86355149,18.39002021,-1.72892593,894497637490.4568,45.1006,999969783755.31,2021-08-13T22:07:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,13,0,2021-08-13T22:07:02.000Z,181.52485882076965,2552202763.4730577,0.12761447,10.45318534,21.38095291,37.89420906,3.86668588,-41.79322465,12117258925.82297,0.611,15248088140.94,2021-08-13T22:07:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T22:07:03.000Z,0.28218386581635,3491749332.277339,-0.05425376,8.25550269,36.69308053,42.47772669,-13.54883629,-46.39873299,36921132550.61912,1.8616,36921132550.62,2021-08-13T22:07:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972524.09237574,17972524.09237574,1,,28,0,2021-08-13T22:07:04.000Z,269.0917985006464,224910333.48434955,0.27238304,4.73731159,2.3825945,33.53114997,-0.86856582,-32.22231571,4836258831.613585,0.2438,4836258831.61,2021-08-13T22:07:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117092586.1865,117092586.1865,1,,2,0,2021-08-13T22:07:02.000Z,3289.3819444269507,24097438265.17644,0.33326968,8.34302352,13.69269855,64.59276767,28.0498988,-13.61989723,385162238828.1296,19.3969,385162238828.13,2021-08-13T22:07:02.000Z
2010,Cardano,ADA,cardano,286,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112332686.738,32982237587.058,1,,4,0,2021-08-13T22:06:08.000Z,2.0237860876478,7125550457.723379,-1.00274875,15.59044071,44.87915456,58.97832484,30.06939824,-11.14058158,64988492133.33806,3.2767,91070373944.15,2021-08-13T22:06:08.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T22:14:02.000Z,47593.8057832587,31635057910.07605,-0.33890792,7.68404972,11.67471115,45.00123821,18.25180049,-1.86378345,894054686581.9277,45.0818,999469921448.43,2021-08-13T22:14:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,13,0,2021-08-13T22:14:02.000Z,181.204025378794,2548650929.7863154,-0.30067855,10.62120675,21.49457488,37.94959004,2.95188291,-41.7707173,12095842454.74712,0.6092,15221138131.82,2021-08-13T22:14:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T22:14:03.000Z,0.28100803192075,3487659168.607655,-0.95896211,7.92720145,36.22158679,42.22007546,-13.97586364,-47.01473656,36767285628.8918,1.854,36767285628.89,2021-08-13T22:14:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,28,0,2021-08-13T22:14:04.000Z,269.1278490261539,224633113.52517363,0.03700154,5.02902895,2.78805151,33.78025172,-0.64782253,-31.92343121,4836922328.933355,0.2439,4836922328.93,2021-08-13T22:14:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T22:14:02.000Z,3284.664605885878,24041105645.61,-0.20998123,8.51966299,13.52974844,64.67147502,28.04987521,-13.70660336,384613686954.04565,19.3937,384613686954.05,2021-08-13T22:14:02.000Z
2010,Cardano,ADA,cardano,286,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T22:13:07.000Z,2.01827084860979,7118220293.370057,-1.4419326,15.78993002,44.32804406,58.99554187,29.66383043,-12.23174622,64811379939.534096,3.2639,90822188187.44,2021-08-13T22:13:07.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T22:17:02.000Z,47557.50163894268,31610417857.580284,-0.38708825,7.57241008,11.5534949,44.69744712,18.25559159,-2.25958943,893372709382.712,45.0474,998707534417.8,2021-08-13T22:17:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,13,0,2021-08-13T22:17:02.000Z,180.72738384162872,2546348807.064931,-0.51226616,10.28252762,21.12951722,37.13667266,2.73698151,-41.95997448,12064025385.954708,0.6083,15181100242.7,2021-08-13T22:17:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T22:17:03.000Z,0.28066334095375,3490067615.9248977,-0.96082502,7.77205229,36.03237125,41.74130681,-14.03097922,-47.07328989,36722186023.906265,1.8517,36722186023.91,2021-08-13T22:17:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,28,0,2021-08-13T22:17:04.000Z,268.90459861241675,224657315.12217364,-0.07003025,4.78239695,2.66514298,33.310905,-0.50601691,-32.11215471,4832909942.571051,0.2437,4832909942.57,2021-08-13T22:17:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T22:17:02.000Z,3280.113670293163,24028086936.044903,-0.2311736,8.3383015,13.27365672,64.19265296,27.89566028,-14.06537419,384080800852.2902,19.3658,384080800852.29,2021-08-13T22:17:02.000Z
2010,Cardano,ADA,cardano,286,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T22:16:07.000Z,2.0163800138558,7106105666.791073,-1.48399335,15.57569658,44.27766384,58.7548718,29.50709478,-12.3868627,64750660829.5454,3.265,90737100623.51,2021-08-13T22:16:07.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T22:24:02.000Z,47544.837678542375,31586351638.330265,-0.30727169,7.80595275,11.35423809,44.46993624,18.1301341,-2.00553612,893134815544.2124,45.0345,998441591249.39,2021-08-13T22:24:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,13,0,2021-08-13T22:24:02.000Z,180.5876081515884,2542610109.808009,-0.70039002,10.54336755,21.23677988,36.57576667,2.60166269,-41.85472543,12054694993.198824,0.6078,15169359084.73,2021-08-13T22:24:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T22:24:03.000Z,0.28090882591411,3491886340.1318645,-0.66179278,8.69932525,36.37231659,41.82618069,-14.00623327,-46.75291414,36754305446.23544,1.8533,36754305446.24,2021-08-13T22:24:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,28,0,2021-08-13T22:24:04.000Z,268.8534633611472,224088356.7119964,-0.08842313,5.49840512,2.39180927,33.06192598,-0.7491157,-32.1595799,4831990910.075691,0.2436,4831990910.08,2021-08-13T22:24:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T22:24:02.000Z,3279.824127542137,24015702553.832504,-0.12232096,8.67528209,13.15361346,64.10527669,27.86117325,-14.11115949,384046897206.6019,19.3648,384046897206.6,2021-08-13T22:24:02.000Z
2010,Cardano,ADA,cardano,286,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T22:23:07.000Z,2.01771310266353,7115492210.327281,-1.43264622,16.51630061,44.19734989,58.71451296,29.62799804,-12.10630761,64793469417.53569,3.267,90797089619.86,2021-08-13T22:23:07.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T22:24:02.000Z,47544.837678542375,31586351638.330265,-0.30727169,7.80595275,11.35423809,44.46993624,18.1301341,-2.00553612,893134815544.2124,45.0345,998441591249.39,2021-08-13T22:24:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,13,0,2021-08-13T22:24:02.000Z,180.5876081515884,2542610109.808009,-0.70039002,10.54336755,21.23677988,36.57576667,2.60166269,-41.85472543,12054694993.198824,0.6078,15169359084.73,2021-08-13T22:24:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T22:24:03.000Z,0.28090882591411,3491886340.1318645,-0.66179278,8.69932525,36.37231659,41.82618069,-14.00623327,-46.75291414,36754305446.23544,1.8533,36754305446.24,2021-08-13T22:24:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,28,0,2021-08-13T22:24:04.000Z,268.8534633611472,224088356.7119964,-0.08842313,5.49840512,2.39180927,33.06192598,-0.7491157,-32.1595799,4831990910.075691,0.2436,4831990910.08,2021-08-13T22:24:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T22:24:02.000Z,3279.824127542137,24015702553.832504,-0.12232096,8.67528209,13.15361346,64.10527669,27.86117325,-14.11115949,384046897206.6019,19.3648,384046897206.6,2021-08-13T22:24:02.000Z
2010,Cardano,ADA,cardano,286,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T22:23:07.000Z,2.01771310266353,7115492210.327281,-1.43264622,16.51630061,44.19734989,58.71451296,29.62799804,-12.10630761,64793469417.53569,3.267,90797089619.86,2021-08-13T22:23:07.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T22:34:02.000Z,47544.61254247757,31549450707.87532,-0.30296824,7.86155602,11.61019803,44.32024075,17.95998839,-1.88468744,893130586339.3706,45.0873,998436863392.03,2021-08-13T22:34:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,13,0,2021-08-13T22:34:02.000Z,180.8129327834185,2546031940.926852,-0.48504976,10.80227799,22.08075419,37.16308716,2.94762214,-41.63517862,12069736001.4882,0.6086,15188286353.81,2021-08-13T22:34:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T22:34:03.000Z,0.2810714992518,3493720840.0592217,-0.46723905,8.76307599,36.91435693,42.08140259,-13.84114323,-46.42660014,36775589738.46785,1.8565,36775589738.47,2021-08-13T22:34:03.000Z
328,Monero,XMR,monero,161,2014-05-21T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'ringct', 'boostvc-portfolio', 'electric-capital-portfolio', 'galaxy-digital-portfolio']",,17972581.97706363,17972581.97706363,1,,28,0,2021-08-13T22:34:04.000Z,269.30215880302427,222025960.85497323,0.1144224,6.04098667,3.06690624,33.0921086,-0.73215694,-31.88110267,4840055125.687562,0.2443,4840055125.69,2021-08-13T22:34:04.000Z
1027,Ethereum,ETH,ethereum,5602,2015-08-07T00:00:00.000Z,"['mineable', 'pow', 'smart-contracts', 'ethereum', 'binance-smart-chain', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'hashkey-capital-portfolio', 'kinetic-capital', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",,117093747.1865,117093747.1865,1,,2,0,2021-08-13T22:34:02.000Z,3282.131574173947,23948012877.006348,-0.09775774,9.04000555,13.67807268,63.81989137,27.82103223,-13.93152905,384317084779.1534,19.4012,384317084779.15,2021-08-13T22:34:02.000Z
2010,Cardano,ADA,cardano,286,2017-10-01T00:00:00.000Z,"['mineable', 'dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'binance-smart-chain']",45000000000.0,32112330207.899,33005080086.445,1,,4,0,2021-08-13T22:33:07.000Z,2.01800835117016,7143752146.170084,-1.36686773,16.72159991,44.72240501,59.58448308,29.58590636,-11.61485245,64802950535.07398,3.2676,90810375802.66,2021-08-13T22:33:07.000Z
1,Bitcoin,BTC,bitcoin,8911,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channels', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'arrington-xrp-capital', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures', 'galaxy-digital-portfolio', 'huobi-capital', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-xzy-screener']",21000000.0,18785106.0,18785106.0,1,,1,0,2021-08-13T22:34:02.000Z,47544.61254247757,31549450707.87532,-0.30296824,7.86155602,11.61019803,44.32024075,17.95998839,-1.88468744,893130586339.3706,45.0873,998436863392.03,2021-08-13T22:34:02.000Z
2,Litecoin,LTC,litecoin,710,2013-04-28T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'binance-chain', 'binance-smart-chain']",84000000.0,66752614.51538747,66752614.51538747,1,,13,0,2021-08-13T22:34:02.000Z,180.8129327834185,2546031940.926852,-0.48504976,10.80227799,22.08075419,37.16308716,2.94762214,-41.63517862,12069736001.4882,0.6086,15188286353.81,2021-08-13T22:34:02.000Z
74,Dogecoin,DOGE,dogecoin,379,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'binance-smart-chain', 'doggone-doggerel']",,130840692977.98906,130840692977.98906,1,,7,0,2021-08-13T22:34:03.000Z,0.2810714992518,3493720840.0592217,-0.46723905,8.76307599,36.91435693,42.08140259,-13.84114323,-46.42660014,36775589738.46785,1.8565,36775589738.47,2021-08-13T22:34:03.000Z
